Date,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
5/28/2014,22.28607143,40.01,78.58,100.3,53.45,25.17666667,55.45,80.1,122.52,79.68,56.4,40.58,24.82,101.3,38.135,83.6,49.74,115.67,92.51,183.08,53.34,161.19,102.91,26.88,91.06,134.33,141.43,93.46,155.3100016,69.81
5/29/2014,22.69214286,40.34,79.37,100.76,53.6675,25.32666667,55.72,80.4,122.32,79.9,57.7,40.66,24.68,101.34,38.19,84.03,49.72,116,92.83,183.76,54.4,160.74,103.6,26.96,91.28,135.14,142.39,94.1,157.4100016,71.11
5/30/2014,22.60714286,40.94,79.63,101.46,53.7075,25.59,55.57,80.79,122.79,80.23,57.86,40.91,24.62,101.43,38.455,84.01,49.96,115.99,93.15,184.36,52.63,159.81,102.23,27.32,91.5,135.25,142.55,93.45,156.3600016,71.91
6/2/2014,22.45178571,40.79,79.47,102.17,53.38,25.58666667,55.35,80.36,122.21,80.84,57.93,40.86,24.78,102.03,38.36,84.27,50.05,116.45,93.41,185.69,52.38,160.03,103.76,27.26,91.89,135.9,142.32,93.71,157.5300016,72.01
6/3/2014,22.76928571,40.29,79.88,102.46,52.83,25.57,55.6,79.93,122.55,80.67,57.91,40.88,24.675,101.45,37.775,83.88,49.29,117.12,93.26,184.37,50.95,161.8,104.49,27.66,91.73,135.88,142.89,93.41,157.8300016,71.56
6/4/2014,23.02928571,40.32,80.51,102.68,52.8575,25.71,55.68,79.86,122.35,80.54,57.93,40.79,24.5,102.44,38.065,84.24,49.15,119.15,93.85,184.51,51.07,162.39,104.31,27.6,91.81,135.33,142.26,94.67,157.4400016,74.56
6/5/2014,23.11964286,41.21,79.8,103.22,53.055,25.77333333,56.63,80.11,123.52,80.38,58.1,40.89,24.7,102.45,37.935,84.78,49.28,117.74,94.95,185.98,51.37,162.58,106.96,27.66,92.8,136.82,143.71,94.97,157.8600016,75.6
6/6/2014,23.05607143,41.48,79.93,103.18,53.25,25.73666667,56.97,80.03,124.19,80.64,57.85,40.99,24.83,101.96,38.115,84.61,49.42,117.82,95.2,186.37,51.8,166.19,108.18,28.17,94.91,138.25,144.64,94.36,159.3900016,75.03
6/9/2014,23.425,41.27,79.76,103.22,53.145,25.67,57.42,80.09,124.37,80.61,57.94,40.91,24.8,101.38,38.335,85.48,49.57,116.4,95.81,186.22,51.71,166,108.75,27.91,95.57,137.96,145.32,94.66,158.9700016,74.92
6/10/2014,23.5625,41.11,79.81,104.1,53.5625,25.54,57.9,80.15,125.34,80.74,58.49,41.07,25,100.88,38.155,84.75,49.52,117.1,95.34,184.29,53.06,166.36,109.31,28.24,95.28,137.25,144.97,95.1,159.4500016,74.74
6/11/2014,23.465,40.86,80.17,103.32,53.17,25.38666667,57.27,80.06,125.18,79.81,58.81,40.86,25.04,100.42,37.57,84.31,49.37,116.34,94.91,182.25,53.31,165.43,108.69,27.93,95.08,134.1,144.41,94.9,158.5800016,74.67
6/12/2014,23.0725,40.58,79.44,102.53,52.9425,25.24333333,57.04,79.76,126.11,78.43,58.3,40.42,24.66,99.76,37.385,82.8,49.04,116.2,93.66,181.22,53.04,165.96,106.65,27.96,94.76,132.19,143.07,95,156.0000016,72.47
6/13/2014,22.82,41.23,79.18,102.53,52.8225,25.09333333,57.04,79.64,127.26,78.07,58.24,40.37,24.7,100.49,37.31,82.8,49.18,116.03,93.77,182.56,54.31,165.89,106.77,29.87,94.85,132.29,143.36,95.41,157.2000016,73.06
6/16/2014,23.05,41.5,78,102.45,52.56,25.11333333,56.87,79.69,128.54,78.9,58.07,40.66,24.53,101.1,37.275,83.3,49.31,116.16,93.8,182.35,54.61,165.85,106.81,30.01,94.37,132.54,143.32,95.46,156.9000016,73.29
6/17/2014,23.02,41.68,78.17,101.93,52.7025,24.99666667,57.42,79.58,128.83,80.02,58.06,40.92,24.5,101.27,37.545,83.16,49.21,116.17,94.3,182.26,57.82,168.22,106.67,29.95,94.66,132.45,143.69,95.22,156.0000016,73.1
6/18/2014,23.045,41.65,79.21,102.81,52.8125,25.23333333,57.78,79.79,130.28,80.71,58.41,41.56,24.63,101.35,38.105,83.58,49.42,117.49,94.19,183.6,57.76,169.86,107.48,29.93,95.56,132.48,144.33,95.4,157.5600016,76.08
6/19/2014,22.965,41.51,80.51,103.81,52.58,25.29,57.3,80.24,131.99,80.44,58.3,41.79,24.71,101.91,37.82,83.77,49.47,117.85,94.44,182.82,57.88,169.73,107.25,30.09,95.07,132.82,144.49,95.6,156.2100016,75.39
6/20/2014,22.7275,41.68,81.41,105.27,52.3725,25.22666667,57.55,79.93,132.34,80.17,58.92,41.69,24.83,101.92,37.55,82.82,49.39,120.97,94.82,181.55,57.51,169.84,109.38,30.2,95.54,132.1,145.16,94.59,157.4100016,74.54
6/23/2014,22.7075,41.99,81.49,104.75,52.3675,25.26333333,58.19,79.52,132.98,80.64,58.5,41.73,24.7,101.91,37.725,82.76,49.73,119.13,94.27,182.14,58,170.24,108.78,30.23,95.51,130.85,144.09,94.95,158.6700016,73.73
6/24/2014,22.57,41.745,81.74,104.59,51.9475,25.32333333,57.42,79.01,131.77,80.43,57.92,41.85,24.53,101.47,37.49,82.68,49.28,118.79,93.02,180.88,57.46,168.23,107.81,30.5,94.43,129.15,143.09,94.67,156.9600016,72.48
6/25/2014,22.59,42.03,82.34,105.76,52.265,25.20666667,57.53,79.32,131.23,80.53,58.86,41.96,24.72,101.61,38.235,83.9,49.41,119.42,93.21,180.72,57.41,168.38,108.44,30.88,94.64,127.06,143.65,94.86,157.8300016,74.19
6/26/2014,22.725,41.72,82.29,105.65,52.24,24.97,57.39,78.62,130.92,80.75,58.53,42.03,24.65,101.51,38.43,84.45,49.21,119.14,93.06,180.37,57.17,168.01,108.52,30.78,94.3,128.02,143.73,94.41,156.3600016,74.23
6/27/2014,22.995,42.25,82,104.99,52.32,25.11333333,57.53,79.02,130.36,81.13,57.53,42.19,24.7,101.46,38.84,85.3,49.32,118.59,93.26,181.71,57.38,166.78,108.78,30.93,94.93,128.54,143.69,93.92,154.8300015,74.1
6/30/2014,23.2325,41.7,81.75,104.62,52.6775,25.02333333,57.62,78.59,130.55,80.96,57.85,42.36,24.85,100.74,38.775,85.74,48.93,118.37,92.95,181.27,58.08,167.44,108.67,30.9,94.87,127.23,143.24,94.07,154.3800015,74.13
7/1/2014,23.38,41.87,81.89,105.87,53.5625,25.09333333,57.57,79.28,130.54,81.82,58.51,42.29,25.08,101,39,86.47,49.37,120.31,94.59,186.35,59.2,166.81,109.17,30.98,95.35,128.15,144.56,95.21,154.6200015,73.78
7/2/2014,23.37,41.9,82.49,105.86,53.71,25.20666667,56.97,79.56,130.23,81.98,59.05,42.29,25.03,100.53,38.895,86.44,49.66,121.03,94.28,188.39,58.91,166.89,109.56,30.98,95.21,127.62,145.23,94.62,154.5600015,73.04
7/3/2014,23.5075,41.8,83.35,105.42,54.1275,25.25,57.05,79.98,131.19,82.05,59.2,42.23,25.19,100.98,39.225,86.84,49.71,122.85,94.88,188.53,58.76,169.46,111.08,31.14,95.84,128.51,145.41,94.84,156.1500016,73.98
7/4/2014,23.5075,41.8,83.35,105.42,54.1275,25.25,57.05,79.98,131.19,82.05,59.2,42.23,25.19,100.98,39.225,86.84,49.71,122.85,94.88,188.53,58.76,169.46,111.08,31.14,95.84,128.51,145.41,94.84,156.1500016,73.98
7/7/2014,23.992,41.99,82.22,106.47,54.185,25.35666667,56.67,80.19,130.47,81.42,58.52,42.14,25.23,100.17,39.325,86.59,49.75,120.16,94.38,188.04,57.34,167.78,110.16,31.03,95.4,129.09,144.91,94.55,153.6900015,73.58
7/8/2014,23.8375,41.78,81.93,105.72,53.815,25.55,55.76,80.56,129.9,80.76,58.17,41.94,25.07,100.09,38.835,85.86,48.76,119.96,94.21,187.22,54.89,164.91,109.46,30.79,94.57,126.79,144.56,94.14,152.9700015,71.12
7/9/2014,23.8475,41.67,82.74,106.04,54.04,25.73666667,56.02,81.67,131.39,80.73,58.55,41.95,25.44,101.07,39.345,87.22,48.9,119.57,94.54,188.42,54.6,164.67,110.14,30.89,94.74,126.79,144.68,94.7,153.6000015,71.95
7/10/2014,23.75875,41.685,82.08,105.8,53.885,25.68666667,55.56,81.61,130.25,79.4,58.58,42.26,25.44,100.58,38.75,86.86,49.64,118.95,94.28,187.7,54.3,163.42,109.36,31.26,94.46,126.79,143.89,94.3,153.3600015,71.53
7/11/2014,23.805,42.09,82.87,105.1,54.25,25.60666667,55.8,81.16,128.47,79.61,58.44,41.97,25.52,100.37,38.645,86.89,50.32,119.77,94.9,188,54.21,164.8,109.96,31.25,94.47,128.09,144.31,94.68,154.8000015,71.66
7/14/2014,24.1125,42.14,84.27,105.38,55.2575,25.51666667,56.29,81.32,129.26,79.46,58.18,42.38,25.44,100.47,38.975,86.76,50.53,118.98,95.74,189.86,54.73,167,110.09,31.49,94.54,129.52,145,95.56,154.5000015,71.49
7/15/2014,23.83,42.45,83.9,103.28,55.445,25.61333333,58.27,81.26,129.26,79.86,57.91,42.1,25.67,100.3,39.015,86.15,50.71,116.86,95.96,188.49,53.74,169.17,109.85,31.71,94.45,129.1,145.06,95.95,154.6200015,71.59
7/16/2014,23.695,44.08,83.76,102.22,55.6675,25.62,58.71,80.94,130.89,79.66,58.15,42.12,25.98,99.27,38.46,85.35,50.96,117.71,96.39,192.36,53.95,170.47,111.4,34.65,94.47,127.42,146.17,95.62,156.2100016,71.42
7/17/2014,23.272475,44.53,85.11,100.37,54.47,25.53666667,57.86,80.4,130.08,79.55,57.6,42.02,25.63,98.37,38.265,85.03,50.32,115.39,95.17,192.49,52.64,170.14,109.07,33.7,92.99,125.88,143.54,94.7,154.9500015,70.18
7/18/2014,23.6075,44.69,85.52,101.8,55.05,25.69666667,58.23,80.55,130.39,80.08,58.34,42.43,25.91,98.99,38.76,85.81,50.75,118.3,96.82,192.5,53.5,171.47,110.17,33.7,93.53,127.64,144.83,95.34,155.0700016,71.97
7/21/2014,23.48475,44.835,85.06,101.27,54.805,25.59,58.24,80.28,131.29,79.71,58,42.4,25.85,97.55,38.41,85.74,50.7,119.03,97.34,190.85,53.32,171.72,110.23,34.06,92.88,128.3,144.3,95.26,155.5800016,71.67
7/22/2014,23.68,44.83,86.05,102.47,55.315,25.54666667,58.67,80.1,132.58,80.54,58.43,41.19,25.95,96.27,38.52,86.21,50.98,121.11,97.19,194.09,53.6,175.02,110.06,34.7901,93.37,129.74,145.12,91.63,156.9000016,72.86
7/23/2014,24.2975,44.87,85.94,102.19,55.3,25.66333333,59,79.99,133.88,81.02,58.11,40.81,25.68,95.35,38.685,86.04,50.91,122.01,96.6,193.63,53.6,176.82,108.38,34.5,93.28,126.71,144.68,91.78,161.6700016,72.9
7/24/2014,24.2575,44.4,85.68,102.2,55.685,25.45,59.17,80.26,134.85,81.2,58.21,40.97,25.83,95.35,39.3,86.8,51.05,122.26,96.01,195.24,54.06,176.26,105.04,34.25,93.15,124.4,145.13,92.88,161.5200016,73.08
7/25/2014,24.41775,44.5,84.68,102.11,53.6925,25.32333333,59.01,79.56,133.57,81.03,58.15,41,25.97,95.72,38.86,86.23,51.28,122.84,95.76,194.4,54.89,175.4,104.85,34.25,91.93,123.2,145.12,92.1,161.1300016,73.29
7/28/2014,24.755,43.97,85.75,102.11,53.555,25.23666667,59.19,79.26,133.24,81.07,57.97,40.68,25.92,95.78,39.2,87.15,51.58,122.65,95.17,195.78,54,175.95,104.15,34.23,91.86,123.06,145.53,91.88,161.1000016,71.45
7/29/2014,24.595,43.885,84.27,101.96,53.375,25.14666667,58.64,78.65,132.42,80.98,58.58,40.35,25.71,95.82,39.05,86.2,51.97,123.31,93.78,194.57,54.83,175.54,104.69,34.19,91.71,122.32,144.02,91.12,160.3500016,70.16
7/30/2014,24.5375,43.5785,82.95,102.3,53.515,24.92666667,58.91,78.16,132.53,81.76,58.08,39.62,25.63,95.95,39.805,87.21,51.76,130.01,94.07,194,56.25,175.76,103.38,34.35,90.91,122.29,143.74,90.94,157.4400016,70.89
7/31/2014,23.9,43.16,81.05,100.09,52.7525,24.52666667,57.67,77.32,129.24,80.85,56.74,39.29,25.23,94.56,38.565,85.88,50.42,127.39,91.83,191.67,54.25,172.87,100.75,33.89,88,120.48,140.89,89.56,153.2100015,68.77
8/1/2014,24.0325,42.86,81.49,99.9,52.9525,24.51333333,56.48,79.65,127.9,79.75,56.8,39.29,25,94.3,38.39,85.38,49.83,125.55,91.57,189.15,53.48,170.25,100.52,33.745,86.47,120.38,140.11,89.61,152.9100015,70.53
8/4/2014,23.8975,43.37,82.27,100.16,53.04,24.51333333,56.65,79.22,128.17,80.03,57.06,39.4,25.165,94.31,38.58,87.24,50.21,128.65,91.36,189.64,54.9,171.69,101.81,34.05,86.93,119.93,140.75,89.9,155.0400016,72.11
8/5/2014,23.78,43.08,80.99,99.82,52.635,24.44666667,56.06,79.41,124.96,80.03,56.03,39.18,24.97,93.43,38.46,86.75,49.66,127.88,91.24,187.1,54.3,169.42,101.5,32.82,86.36,121.27,139.78,89.12,153.3000015,69.12
8/6/2014,23.74,42.74,81.5,100.71,52.6725,24.73333333,56.23,81.09,125.73,80.52,55.93,39.92,24.93,93.47,38.57,86.59,49.13,127.09,90.56,185.97,53.89,169.74,101.49,32.845,86.4,118.34,139.55,89.7,154.4700015,59.21
8/7/2014,23.62,43.23,79.26,99.93,52.26,24.65,55.91,80.14,125.65,80.47,55.64,39.35,24.86,93.31,38.175,85.51,48.65,125.75,90.96,184.3,53.75,169.1,101.94,32.68,86.02,119.84,139.13,89.9,153.9600015,60.87
8/8/2014,23.685,43.2,80.12,101.08,52.615,24.89,56.34,80.95,127.86,82.43,56.55,39.45,25.03,93.55,38.53,86.85,48.7,126.95,92.71,186.63,54.44,172.26,103.28,32.6,87.47,120.63,140.85,90.48,156.8400016,60.7
8/11/2014,23.9975,43.2,79.87,101.16,52.645,24.78666667,56.32,81.48,127.71,82.88,56.66,39.57,25.23,93.53,38.53,87.5,48.67,127.32,93.16,187.47,54.87,172.46,104.5,33.02,86.95,120.8,140.58,90.66,155.4000016,61.99
8/12/2014,23.9925,43.52,80.22,100.63,52.575,24.74,56.35,81.42,127.09,82.92,57.03,39.68,25.15,93.56,38.365,87.21,48.84,126.32,92.91,187.34,52.75,172.33,104.33,33.13,87.08,120.47,140.88,91.09,155.4000016,62.16
8/13/2014,24.31,44.08,81.51,101.74,52.8575,24.67666667,56.72,81.48,127.6,83.12,57.85,39.94,25.2,93.96,38.625,87.6,48.92,127.34,94.27,187.95,52.82,172.37,105.16,34.1,87.4,121.98,141.8,91.27,157.5000016,62.45
8/14/2014,24.375,44.27,81.82,102.02,53.13,24.79666667,56.98,81.95,126.96,83.86,58.78,40.18,24.54,93.66,38.65,88.61,49,131.86,94.39,187.88,53.51,172.73,105.66,33.94,87.27,124.11,142.34,92.22,156.3900016,62.25
8/15/2014,24.495,44.79,81.47,101.17,52.5475,24.63333333,56.75,81.78,126.1,83.69,58.61,40.88,24.43,93.79,38.565,89.28,48.8,132.8,94.23,187.38,53.63,171.9,105.74,34.17,86.6,123.16,141.92,92.13,156.0600016,61.75
8/18/2014,24.79,45.11,82.34,102.7,53.58,24.83,57.23,82.44,126.3,83.59,58.42,41.35,24.63,94.25,39.275,89.97,48.78,133.22,95.26,189.36,54.38,174.55,106.98,34.41,87.16,124.98,144.12,92.99,158.6400016,62.07
8/19/2014,25.1325,45.33,83.47,102.96,53.75,24.96,57.56,82.69,127.63,88.23,58.91,41.26,24.64,94.45,39.255,90.09,48.7,133.02,94.72,190.07,54.96,173.96,107.3,34.34,88.12,125.58,144.25,92.91,159.2400016,62.15
8/20/2014,25.1425,44.95,83.43,103.21,54.05,24.98666667,57.64,82.81,127.49,90.75,59.48,41.25,24.71,94.19,39.455,89.84,48.82,132.68,95.77,190.1,55.39,174.03,107.7,34.5,88.49,127.35,144.6,93.11,159.9000016,62
8/21/2014,25.145,45.22,83.77,104.19,53.9375,25.18333333,58.5,83.28,127.93,91.15,58.85,41.41,24.89,94.53,39.47,90.38,48.87,132.53,95.94,191.23,55.71,175.15,107.97,35.15,89.14,127.5,144.5,93.94,159.2100016,61.07
8/22/2014,25.33,45.15,83.78,103.1,54.0225,25.24333333,58.49,83.39,127.11,91.03,59.17,41.12,24.65,94.45,39.645,90.49,48.64,132.82,95.56,190.41,59.8,175.47,107.31,34.94,88.88,127.46,144.13,93.75,159.3300016,61.05
8/25/2014,25.385,45.17,84.24,103.23,54.005,25.23,59.34,83.54,127.84,91.2,59.73,41.41,24.7,94.44,40.005,90.38,49.15,134.79,95.81,191.16,59.23,177.87,107.97,34.81,89.59,128.33,144.7,94.29,159.3900016,60.79
8/26/2014,25.22225,45.005,85.12,103.44,54.1825,25.17333333,59.74,83.38,128.25,91.63,60.2,41.6,24.81,94.11,39.74,90.02,49.25,137.27,95.51,192.99,59.64,177.9,108.06,34.8,89.15,128.6,144.6,94.2,159.3000016,60.93
8/27/2014,25.5325,44.87,86.38,103.22,54.2825,25.28333333,59.59,83.31,128.64,91.87,60.28,41.6,24.8,94.65,39.86,90.37,49.43,137.83,95.57,192.25,59.58,177.81,108.55,34.79,89.24,128.2,143.94,94.76,160.9200016,60.53
8/28/2014,25.5625,44.88,86.34,102.95,53.65,25.3,59.16,83.03,128.75,92.51,60,41.63,24.85,94.14,39.41,90.23,49.41,138.69,95.3,192,58.29,177.65,108.65,34.65,89.02,127.11,143.98,94.34,160.9200016,60.47
8/29/2014,25.625,45.43,86.68,103.73,53.13,25.16666667,59.45,83.11,129.45,93.5,60.11,41.72,24.99,93.72,39.275,89.88,49.82,139.38,95.23,192.3,59.09,179.11,109.07,34.92,89.55,126.8,144,94.71,160.6500016,60.52
9/1/2014,25.625,45.43,86.68,103.73,53.13,25.16666667,59.45,83.11,129.45,93.5,60.11,41.72,24.99,93.72,39.275,89.88,49.82,139.38,95.23,192.3,59.09,179.11,109.07,34.92,89.55,126.8,144,94.71,160.6500016,60.52
9/2/2014,25.825,45.09,86.39,103.36,53.6825,25.25,59.67,82.98,127.54,91.15,59.79,41.64,24.88,92.8,39.64,90.8,49.77,137.96,95.5,191.56,59.85,179.77,108.92,34.57,89.72,125.48,144.22,94.52,160.6500016,60.01
9/3/2014,24.735,44.96,86.79,103.76,53.725,25.33666667,59.7,82.9,127.86,89,60.48,41.78,25.04,93.14,39.41,90.94,49.88,138.58,95.46,191.95,59.03,179.6,108.46,34.57,90.14,125.94,143.82,94.47,161.7000016,60.22
9/4/2014,24.53,45.26,87.06,103.84,53.565,25.52,59.71,83.7,126.8,89.93,60.08,41.87,24.91,93.01,39.96,90.14,49.72,138.01,94.99,190.68,59.08,180.08,108.82,34.905,89.65,125.46,143.61,94.26,162.8700016,62.46
9/5/2014,24.7425,45.91,87.75,104.42,53.5525,25.83666667,59.91,83.77,127.4,91.61,61.18,41.84,25,93.07,41.02,90.94,49.94,137.88,95.61,191.2,59.81,179.75,108.54,35,89.61,124.69,144.2,94.21,164.4000016,63.95
9/8/2014,24.59,46.47,87.91,104.05,53.9425,25.51,59.89,83.32,126.21,90.82,61.05,41.78,24.95,92.5,41.2,90.56,49.53,139.27,95.24,190.14,60.36,180.11,107.91,35.33,88.93,127.98,144.89,93.27,162.9300016,62.96
9/9/2014,24.4975,46.76,88.56,103.8,53.57,25.58,59.06,82.99,125.18,88.93,60.56,41.94,24.86,91.09,40.92,89.6,48.9,137.39,94.46,189.99,59.66,177.4,107.4,34.91,87.9,128.21,144.46,92.85,160.3800016,62.61
9/10/2014,25.25,46.84,87.25,104.99,54.22,25.50333333,59.22,83.64,124.28,89.25,60.76,42.17,24.93,93,41.235,89.52,48.75,139.19,94.36,191.54,60.7,179.87,105.93,35.02,88.41,128.22,144.64,93.17,160.0800016,63.32
9/11/2014,25.3575,47,87.08,104.55,53.7375,25.36666667,59.76,83.49,123.83,89.22,60.1,41.95,25.18,92.96,40.91,89.97,49.01,138.96,94.74,191.72,61.21,181,105.59,35.02,88.42,127.64,144.35,92.92,158.6400016,63.44
9/12/2014,25.415,46.695,86.18,104.58,53.51,25.25666667,60.03,83.26,122.66,88.84,59.55,41.46,25.16,93.34,40.92,89.67,48.4,137.89,94.5,191.28,59.25,183.17,105.02,34.62,87.64,126.95,143.94,92.42,158.0100016,62.82
9/15/2014,25.4075,46.24,86.03,104.72,53.66,25.27,59.94,83.87,124.24,89.38,59.52,41.5,25.06,93.47,40.805,90.08,48.56,137.97,94.65,191.81,57.57,183.98,104.86,34.54,87.38,126.31,144.48,93.55,159.1200016,62.72
9/16/2014,25.215,46.76,87.16,105.88,54.325,25.44,59.99,84.08,124.96,90.27,59.99,41.64,25.22,93.75,40.6,90.27,48.96,139.33,94.86,192.96,57.61,184.04,104.86,34.93,88.36,127.32,144.85,93.64,160.4400016,63.64
9/17/2014,25.395,46.52,86.99,106.19,53.8825,25.41333333,60.31,84.16,124.72,91.22,59.88,41.61,25.205,93.53,40.755,90.33,49.21,140.71,95.54,192.8,57.45,184.82,103.99,34.98,89.07,127.76,145.37,93.65,162.4500016,63.73
9/18/2014,25.4475,46.68,87.63,107.35,54.11,25.40666667,61.32,84.19,124.14,92.09,60.31,41.79,25.22,93.48,40.985,90.34,49.69,142.02,96.39,193.75,57.66,187.89,104.34,35.17,90.1,128.58,146.84,94.78,160.7700016,63.18
9/19/2014,25.24,47.52,87.8,107.99,54.0625,25.61333333,61.11,84.47,124.8,92.34,60.49,42.05,25.2,94.36,40.905,90.49,50.35,144.01,96.5,194,58.24,186.2,102.51,34.82,89.7,129.35,146.69,94.61,160.4700016,62.88
9/22/2014,25.265,47.06,87.77,107.88,53.47,25.43666667,60.91,84.81,123.49,91.89,60.58,42.22,24.97,93.93,40.355,89.29,50.18,142.18,94.7,193.11,57.32,185.29,100.9,34.71,88.99,128.61,145.71,94.6,158.5800016,60.42
9/23/2014,25.66,46.56,86.59,107.46,53.115,25.2,60.94,84.44,123.06,91.49,60.28,41.89,24.7,93.51,40.06,88.31,49.91,140.68,93.39,191.62,56.81,185.09,99.99,34.42,88.31,127.38,144.37,93.55,158.3700016,61.1
9/24/2014,25.4375,47.08,88.21,108.64,53.6025,25.69333333,61.63,85.24,122.4,93.02,60.36,42.27,24.98,95,40.42,89.45,50.07,142.24,93.83,192.31,57.66,187.81,101.2,34.75,88.52,128.58,144.88,94.79,160.5600016,61.52
9/25/2014,24.4675,46.04,86.18,107.1,52.6775,25.37333333,60.15,84.33,120.68,91.9,59.64,41.78,24.54,94.16,39.875,88.07,49.61,139.85,92.4,189.01,55.92,184.09,99.51,34.14,86.76,127.14,142.48,93.7,159.3900016,60.49
9/26/2014,25.1875,46.41,86.6,107.1,52.985,25.49666667,60.56,84.58,121.47,92.84,59.39,42.2,25,94.7,44.75,88.74,49.77,141.06,93.3,190.06,56.56,185.12,100.38,34.26,88.37,128.69,142.42,94.4,160.7100016,60.18
9/29/2014,25.0275,46.44,86.51,106.54,52.7325,25.36,60.33,84.44,120.55,92.88,59.41,42.25,25.12,96.22,44.56,88.83,49.75,140.07,93.53,189.64,57.23,183.83,99.83,34.9,87.95,128.77,142.19,93.77,160.2600016,59.6
9/30/2014,25.1875,46.36,86.25,106.59,53.3425,25.49,60.24,83.74,119.32,91.74,59.28,42.66,25.17,94.81,44.6,89.03,49.99,140.46,93.12,189.83,57.53,183.57,99.03,34.82,87.54,127.38,141.68,93.94,157.3200016,59.27
10/1/2014,24.795,45.9,84.88,104.3,52.5025,25.37333333,59.77,83.14,117.65,91.02,58.71,42.74,25.03,94.19,43.85,87.49,49.43,138.82,91.66,187.17,56.73,180.7,97.61,33.99,85.81,124.67,139.18,93.1,151.3500015,59.04
10/2/2014,24.975,45.76,84.9,103.85,52.43,25.41,58.84,83.05,117.11,92.24,58.85,42.66,25.06,94.12,44.65,86.79,49.29,137.2,91.12,186.91,56.64,182.88,97.41,33.52,85.87,124.17,138.67,93.07,151.2600015,59.76
10/3/2014,24.905,46.09,86.02,105.13,52.9975,25.77333333,60.3,83.79,117.71,93.54,59.9,43,25.31,94.86,45.145,88.45,49.71,139.15,91.71,188.67,58.46,188.07,97.39,34.03,87.16,126.36,140.17,94.46,151.8600015,60.77
10/6/2014,24.905,46.09,85.09,104.86,52.9475,25.78333333,60.18,83.57,118.09,93.26,59.58,43.6,25.01,93.84,44.61,88.56,50.08,137.61,91.95,189.04,58.3,187.48,98,34.11,87.03,126.26,140.34,94.7,151.5000015,60.65
10/7/2014,24.6875,45.53,84.19,102.39,52.0125,25.76666667,59.27,83.16,116.02,92.47,58.46,43.92,24.635,92.81,44.035,87.11,49.68,136.03,89.79,185.71,56.91,183.8,94.7,33.47,85.35,123.32,137.68,93.66,148.5000015,59.84
10/8/2014,25.2,46.78,86.62,104.91,53.09,26.08,60.4,84.18,117.95,94.09,60.18,44.55,24.66,93.83,44.415,88.11,49.87,140.07,91.45,189.36,57.9,186.64,96.65,34.27,87.41,124.98,141.41,94.45,150.0000015,61.46
10/9/2014,25.255,45.85,84.94,102.08,51.9275,25.95333333,59.08,83.66,114.51,93.07,59.21,43.87,24.19,92.72,43.615,85.71,48.93,137.58,89.77,186.42,57.13,181.27,93.5,33.62,85.89,122.76,138.64,93.89,144.6900014,61.55
10/10/2014,25.1825,44.03,85.39,101.23,51.245,26.09666667,58.52,84.69,113.89,92.55,58.66,44.47,23.34,92.3,43.595,86.27,48.94,137.39,87.9,185.93,54.77,180.38,93.13,31.91,84.99,121.5,133.83,94.04,142.7100014,62.99
10/13/2014,24.9525,43.65,83.95,99.12,51.07,25.85333333,58.16,83.37,112.03,90.6,56.14,44.07,22.93,90.73,42.695,83.91,48.37,133.56,85.66,183.52,53.23,178.77,91.68,31.47,82.78,120.45,132.9,93.52,134.6700013,60.69
10/14/2014,24.6875,43.73,82.82,97.01,50.68,25.99333333,57.99,83.55,109.78,90.1,56.33,43.64,23.055,91.1,42.545,84.14,48.22,132.2,86.19,183.8,52.72,178.7,92.8,32.14,82.74,122.29,134.18,93.68,131.7900013,60.69
10/15/2014,24.385,43.22,82.16,98.21,50.0625,25.06666667,55.53,82.95,109.27,87.85,54.73,43.23,22.96,90.44,42.59,82.08,47.92,130.9,85.11,181.75,53.09,177.24,92.59,31.275,80.93,120.19,134.22,91.99,132.2700013,60.95
10/16/2014,24.065,42.74,85.39,96.78,50.75,24.60666667,55.08,82.24,111.06,88.88,53.43,42.56,22.82,89.91,43.52,81.74,47.67,130.45,86.39,179.84,53.87,172.58,93.24,30.85,80.24,120.29,135.05,91.81,134.2800013,60.39
10/17/2014,24.4175,43.63,88.18,98.7,51.5,24.7,56.2,83.27,111.8,90.24,54.02,42.88,23.25,91.04,43.59,83.83,48.07,133.69,90.06,182.05,55.63,176.91,95.05,31.38,82.58,123.24,137.4,93.24,138.1500014,60.27
10/20/2014,24.94,44.08,88.54,99.2,51.9625,25.04666667,56.63,84.18,111.49,91.85,54.05,43.29,22.93,91.59,44.45,85.52,48.48,137.51,90,169.1,56.03,177.84,94.03,31.58,84.01,124.31,137.6,93.2,139.5300014,60.2
10/21/2014,25.6175,44.88,90.95,100.36,53.3275,25.34,57.93,84.61,115.09,94.2,55.13,40.68,23.51,91.01,45.32,87.54,48.69,144.09,92.92,163.23,57.24,180.18,95.89,32.61,85.64,127.12,140.93,94.24,144.6300014,61.55
10/22/2014,25.7475,44.38,89.77,101.22,52.73,25.34333333,57.45,84.23,114,93.34,55.51,40.62,23.26,90.94,44.93,87.1,48.31,143.64,91.16,161.79,56.25,176.83,94.57,32.27,83.96,121.45,138.95,95.58,142.8300014,61.5
